02282,700.0,Yakutat City and Borough AK,7649.457,76895,36.9
02290,5179.0,Yukon-Koyukuk Census Area AK,145504.789,53438,35.2
04001,65432.0,Apache County AZ,11197.521,44477,35.0
04003,125663.0,Cochise County AZ,6165.69,64446,41.1
04005,144060.0,Coconino County AZ,18618.885,77638,30.7
04007,53922.0,Gila County AZ,4757.933,58074,50.2
04009,38779.0,Graham County AZ,4622.597,60143,33.6
04011,9302.0,Greenlee County AZ,1843.126,74470,34.5
04012,16506.0,La Paz County AZ,4499.629,48900,56.5
04013,4551524.0,Maricopa County AZ,9200.143,89019,36.4
04015,220816.0,Mohave County AZ,13311.084,60395,51.6
04017,108650.0,Navajo County AZ,9950.422,54678,37.3
04019,1057597.0,Pima County AZ,9187.036,73554,38.5
04021,464154.0,Pinal County AZ,5365.612,71325,39.3
04023,48759.0,Santa Cruz County AZ,1236.916,61551,36.7
04025,246191.0,Yavapai County AZ,8123.499,68419,53.4
04027,207842.0,Yuma County AZ,5513.992,59526,34.6
05001,16512.0,Arkansas County AR,988.77,61946,40.7
05003,18354.0,Ashley County AR,925.349,59845,41.7
05005,42435.0,Baxter County AR,554.283,59206,52.2
05007,302863.0,Benton County AR,847.357,92398,35.4
05009,38284.0,Boone County AR,590.231,60651,42.3
05011,10135.0,Bradley County AR,649.231,56779,40.6
05013,4695.0,Calhoun County AR,628.581,58285,44.5
05015,28742.0,Carroll County AR,630.087,62300,45.0
05017,9873.0,Chicot County AR,644.304,50528,43.3
05019,21250.0,Clark County AR,866.074,54473,33.7
05021,14265.0,Clay County AR,639.465,50617,42.8
05023,25284.0,Cleburne County AR,553.692,61420,49.4
05025,7467.0,Cleveland County AR,597.783,59231,42.9
05027,22216.0,Columbia County AR,766.053,54263,35.7
05029,21046.0,Conway County AR,552.25,61828,42.5
05031,113017.0,Craighead County AR,707.206,67880,34.2
05033,61075.0,Crawford County AR,593.094,62144,38.6
05035,47061.0,Crittenden County AR,609.76,57972,35.2
05037,16601.0,Cross County AR,616.381,63421,40.9
05039,6191.0,Dallas County AR,667.386,45536,43.9
05041,10771.0,Desha County AR,768.152,45429,40.1
05043,16911.0,Drew County AR,828.356,64337,37.4
05045,127665.0,Faulkner County AR,647.884,70726,32.8
05047,17271.0,Franklin County AR,608.857,50816,41.2
05049,12382.0,Fulton County AR,618.194,47206,48.4
05051,100089.0,Garland County AR,677.781,63652,45.0
05053,18160.0,Grant County AR,631.809,71564,41.0
05055,46448.0,Greene County AR,577.699,60189,38.0
05057,19453.0,Hempstead County AR,727.52,55612,40.4
05059,33203.0,Hot Spring County AR,615.202,56264,41.3
05061,12557.0,Howard County AR,588.554,57580,39.2
05063,37945.0,Independence County AR,763.953,60581,39.3
05065,14048.0,Izard County AR,580.577,54216,47.9
05067,16624.0,Jackson County AR,633.938,53156,39.7
05069,64246.0,Jefferson County AR,870.746,54417,38.7
05071,26001.0,Johnson County AR,659.804,52147,38.4
05073,6101.0,Lafayette County AR,528.268,60652,47.0
05075,16205.0,Lawrence County AR,587.614,53357,40.8
05077,8364.0,Lee County AR,602.621,45765,42.5
05079,12916.0,Lincoln County AR,561.517,58167,39.0
05081,11821.0,Little River County AR,532.253,59109,42.9
05083,21253.0,Logan County AR,708.125,52925,42.0
05085,75225.0,Lonoke County AR,770.728,72425,36.2
05087,17486.0,Madison County AR,834.255,61176,42.7
05089,17254.0,Marion County AR,597.009,48180,52.2
05091,42552.0,Miller County AR,625.578,59733,39.5
05093,38896.0,Mississippi County AR,900.574,56558,36.6
05095,6564.0,Monroe County AR,607.122,49632,47.3
05097,8556.0,Montgomery County AR,779.88,49849,50.4
05099,8181.0,Nevada County AR,617.837,45948,44.3
05101,7078.0,Newton County AR,820.896,47594,49.0
05103,22049.0,Ouachita County AR,732.783,50129,43.0
05105,10063.0,Perry County AR,551.402,61422,43.7
05107,15304.0,Phillips County AR,695.663,44558,38.9
05109,10179.0,Pike County AR,600.618,56352,43.1
05111,22495.0,Poinsett County AR,758.389,51257,40.1
05113,19337.0,Polk County AR,857.679,55295,43.9
05115,64065.0,Pope County AR,812.548,61268,35.3
05117,8069.0,Prairie County AR,647.958,57282,47.2
05119,399145.0,Pulaski County AR,759.763,78246,37.2
05121,18837.0,Randolph County AR,652.191,54318,41.1
05123,22451.0,St. Francis County AR,634.771,48443,38.8
05125,127357.0,Saline County AR,723.604,78299,39.6
05127,9805.0,Scott County AR,892.32,46067,40.7
05129,7918.0,Searcy County AR,666.095,48048,47.9
05131,129059.0,Sebastian County AR,531.911,63505,37.6
05133,15686.0,Sevier County AR,565.126,63163,35.3
05135,17810.0,Sharp County AR,604.439,48262,47.6
05137,12575.0,Stone County AR,606.405,49809,50.1
05139,37752.0,Union County AR,1039.214,61326,40.3
05141,16102.0,Van Buren County AR,708.143,51898,48.0
05143,256054.0,Washington County AR,941.966,72327,32.0
05145,77755.0,White County AR,1035.075,61393,36.9
05147,6049.0,Woodruff County AR,586.791,51320,45.5
05149,20129.0,Yell County AR,929.984,59191,40.3
06001,1628997.0,Alameda County CA,739.017,130710,37.6
06003,1190.0,Alpine County CA,738.332,97724,52.2
06005,41412.0,Amador County CA,594.583,81659,50.5
06007,207303.0,Butte County CA,1636.464,75746,37.1
06009,46563.0,Calaveras County CA,1020.012,84039,52.0
06011,21914.0,Colusa County CA,1150.731,77196,35.3
06013,1156966.0,Contra Costa County CA,715.937,135742,39.7
06015,27082.0,Del Norte County CA,1006.373,63515,39.5
06017,192646.0,El Dorado County CA,1707.883,110041,45.9
06019,1015190.0,Fresno County CA,5957.991,74776,32.2
06021,28339.0,Glenn County CA,1313.947,62706,36.4
06023,135010.0,Humboldt County CA,3567.987,68313,38.4
06025,178713.0,Imperial County CA,4176.603,64355,32.4
06027,18718.0,Inyo County CA,10180.879,71376,45.8
06029,916108.0,Kern County CA,8131.916,73478,31.6
06031,152981.0,Kings County CA,1389.42,72812,31.8
06033,68191.0,Lake County CA,1256.464,66591,45.6
06035,29904.0,Lassen County CA,4541.184,71713,36.6
06037,9721138.0,Los Angeles County CA,4057.884,99133,36.5
06039,160256.0,Madera County CA,2137.069,74861,34.1
06041,256018.0,Marin County CA,520.306,176019,46.8
06043,17020.0,Mariposa County CA,1448.816,61727,51.7
06045,89783.0,Mendocino County CA,3506.343,70648,43.1
06047,290014.0,Merced County CA,1934.972,74379,31.1
06049,8511.0,Modoc County CA,3917.77,53699,47.8
06051,12978.0,Mono County CA,3048.982,84427,37.7
06053,432858.0,Monterey County CA,3280.595,97451,34.4
06055,134300.0,Napa County CA,748.362,123451,41.3
06057,102293.0,Nevada County CA,957.772,91634,50.5
06059,3151184.0,Orange County CA,790.568,122488,38.1
06061,417772.0,Placer County CA,1407.009,115043,42.0
06063,19351.0,Plumas County CA,2553.043,77027,52.3
06065,2473902.0,Riverside County CA,7206.48,88875,35.6
06067,1584169.0,Sacramento County CA,964.644,88883,36.2
06069,67579.0,San Benito County CA,1388.71,106604,35.7
06071,2193656.0,San Bernardino County CA,20056.938,81382,33.3
06073,3276208.0,San Diego County CA,4206.63,106600,35.8
06075,808437.0,San Francisco County CA,46.873,160396,38.2
06077,793229.0,San Joaquin County CA,1391.322,86090,34.3
06079,282013.0,San Luis Obispo County CA,3298.567,96196,39.2
06081,729181.0,San Mateo County CA,448.408,174055,39.7
06083,443837.0,Santa Barbara County CA,2735.085,106421,33.8
06085,1870945.0,Santa Clara County CA,1290.1,164962,37.1
06087,264370.0,Santa Cruz County CA,445.17,115265,37.8
06089,180930.0,Shasta County CA,3775.402,73415,41.5
06091,3217.0,Sierra County CA,953.214,74547,54.8
06093,43660.0,Siskiyou County CA,6277.887,64251,47.8
06095,448747.0,Solano County CA,821.765,100842,38.1
06097,482650.0,Sonoma County CA,1575.849,108169,42.1
06099,551275.0,Stanislaus County CA,1494.827,79228,34.1
06101,98503.0,Sutter County CA,602.41,79429,35.7
06103,65245.0,Tehama County CA,2949.709,61939,41.0
06105,15781.0,Trinity County CA,3179.254,54714,52.5
06107,477544.0,Tulare County CA,4824.215,69493,31.0
06109,54531.0,Tuolumne County CA,2220.884,83571,48.4
06111,832605.0,Ventura County CA,1843.133,115600,38.1
06113,222115.0,Yolo County CA,1014.689,98244,31.0
06115,84310.0,Yuba County CA,631.839,72679,32.8
08001,527575.0,Adams County CO,1167.653,87596,33.8
08003,16592.0,Alamosa County CO,722.643,56513,31.8
08005,655808.0,Arapahoe County CO,798.1,104990,36.6
08007,14003.0,Archuleta County CO,1350.175,71666,50.9
08009,3432.0,Baca County CO,2554.967,51324,46.0
08011,5399.0,Bent County CO,1512.861,44983,40.2
08013,327468.0,Boulder County CO,726.289,115966,36.6
08014,76121.0,Broomfield County CO,33.034,124778,37.8
08015,20223.0,Chaffee County CO,1013.403,70142,49.2
08017,1732.0,Cheyenne County CO,1778.276,70046,39.4
08019,9355.0,Clear Creek County CO,395.227,84430,48.1
08021,7579.0,Conejos County CO,1287.391,50114,38.8
08023,3603.0,Costilla County CO,1226.952,46633,51.9
08025,5614.0,Crowley County CO,787.421,50640,35.4
08027,5335.0,Custer County CO,738.625,64037,59.7
08029,31602.0,Delta County CO,1142.05,65899,47.3
08031,713252.0,Denver County CO,153.0,99151,34.5
08033,2455.0,Dolores County CO,1067.051,62136,48.8
08035,375988.0,Douglas County CO,840.248,147010,38.7
08037,55285.0,Eagle County CO,1684.53,118174,37.0
08039,27799.0,Elbert County CO,1850.847,121995,46.1
08041,740567.0,El Paso County CO,2126.801,88333,34.2
08043,49621.0,Fremont County CO,1533.068,64506,45.1
08045,62271.0,Garfield County CO,2947.563,90090,36.5
08047,5891.0,Gilpin County CO,149.896,103719,49.0
08049,15769.0,Grand County CO,1846.33,86284,42.9
08051,17267.0,Gunnison County CO,3239.1,77389,34.5
08053,775.0,Hinsdale County CO,1117.251,74731,56.1
08055,7082.0,Huerfano County CO,1591.001,50466,55.0
08057,1302.0,Jackson County CO,1613.723,64192,51.6
08059,576143.0,Jefferson County CO,764.208,107456,40.3
08061,1424.0,Kiowa County CO,1767.767,59705,42.5
08063,6961.0,Kit Carson County CO,2160.822,69660,38.3
08065,7327.0,Lake County CO,376.911,64892,36.7
08067,56607.0,La Plata County CO,1692.078,94761,40.4
08069,366778.0,Larimer County CO,2596.002,93301,36.0
08071,14327.0,Las Animas County CO,4772.672,56571,45.9
08073,5510.0,Lincoln County CO,2577.626,66203,38.0
08075,20823.0,Logan County CO,1838.547,64895,38.2
08077,158636.0,Mesa County CO,3328.974,71408,39.7
08079,931.0,Mineral County CO,875.666,74266,56.1
08081,13177.0,Moffat County CO,4743.29,70569,36.6
08083,26468.0,Montezuma County CO,2029.527,61197,45.2
08085,43811.0,Montrose County CO,2240.695,66576,45.2
08087,29239.0,Morgan County CO,1280.433,64702,36.2
08089,18303.0,Otero County CO,1261.961,49140,39.9
08091,5100.0,Ouray County CO,541.593,89953,54.1
08093,17939.0,Park County CO,2193.846,88346,50.7
08095,4449.0,Phillips County CO,687.928,65218,37.1
08097,16876.0,Pitkin County CO,970.697,123052,41.8
08099,11854.0,Prowers County CO,1638.395,57202,38.3
08101,169544.0,Pueblo County CO,2386.104,62799,39.3
08103,6569.0,Rio Blanco County CO,3220.934,68199,36.9
08105,11325.0,Rio Grande County CO,911.958,57761,42.1
08107,25007.0,Routt County CO,2362.026,106451,40.2
08109,6623.0,Saguache County CO,3168.525,51603,49.0
08111,803.0,San Juan County CO,387.488,68152,51.2
08113,8003.0,San Miguel County CO,1286.611,103024,41.8
08115,2295.0,Sedgwick County CO,548.041,64634,44.1
08117,30565.0,Summit County CO,608.358,101084,39.1
08119,24857.0,Teller County CO,557.055,84460,50.0
08121,4812.0,Washington County CO,2518.031,66293,41.6
08123,350176.0,Weld County CO,3987.238,89427,34.4
08125,9899.0,Yuma County CO,2364.405,68157,37.8
09001,,Fairfield County CT,624.89,155154,40.6
09003,,Hartford County CT,735.097,100938,40.4
09005,,Litchfield County CT,920.56,107239,47.3
09007,,Middlesex County CT,369.301,110132,45.7
09009,,New Haven County CT,604.506,94740,40.3
09011,,New London County CT,664.878,95858,41.4
09013,,Tolland County CT,410.214,109723,37.7
09015,,Windham County CT,512.91,82196,41.2
10001,186946.0,Kent County DE,586.179,75577,37.7
10003,575494.0,New Castle County DE,426.286,97068,38.4
10005,255956.0,Sussex County DE,936.079,84849,49.6
11001,671803.0,District of Columbia DC,61.048,127890,34.0
11001,671803.0,District of Columbia DC,61.048,127890,34.0
12001,284030.0,Alachua County FL,875.02,71857,31.6
12003,27803.0,Baker County FL,585.231,74509,37.7
12005,185134.0,Bay County FL,758.459,71507,39.8
12007,27313.0,Bradford County FL,293.962,57585,39.7
12009,630693.0,Brevard County FL,1015.664,77091,47.3
12011,1947026.0,Broward County FL,1209.785,85851,40.4
12013,13464.0,Calhoun County FL,567.334,53097,41.6
12015,202661.0,Charlotte County FL,680.279,71130,59.1
12017,162529.0,Citrus County FL,581.696,58601,56.5
12019,226589.0,Clay County FL,604.36,82908,39.7
12021,397994.0,Collier County FL,1998.324,112784,50.8
12023,71908.0,Columbia County FL,797.574,63704,40.4
12027,35312.0,DeSoto County FL,637.059,49625,40.9
12029,17124.0,Dixie County FL,705.053,56035,46.5
12031,1016536.0,Duval County FL,762.192,77522,36.2
12033,324878.0,Escambia County FL,656.461,68758,37.2
12035,126705.0,Flagler County FL,485.461,71667,51.3
12037,12498.0,Franklin County FL,534.725,68529,46.4
12039,43403.0,Gadsden County FL,516.332,53811,40.8
12041,18992.0,Gilchrist County FL,349.677,56762,42.1
12043,12454.0,Glades County FL,806.009,55963,47.9
12045,15314.0,Gulf County FL,564.012,61039,44.9
12047,13217.0,Hamilton County FL,513.79,51642,40.9
12049,25645.0,Hardee County FL,637.783,53433,35.4
12051,41339.0,Hendry County FL,1152.75,56396,34.0
12053,206896.0,Hernando County FL,472.539,62158,49.0
12055,105618.0,Highlands County FL,1016.615,59208,53.5
12057,1513301.0,Hillsborough County FL,1020.214,83104,37.2
12059,19651.0,Holmes County FL,478.777,51489,42.7
12061,167352.0,Indian River County FL,502.872,87526,53.5
12063,48211.0,Jackson County FL,917.76,53662,41.7
12065,15042.0,Jefferson County FL,598.095,62304,48.0
12067,7786.0,Lafayette County FL,543.411,57595,37.3
12069,410139.0,Lake County FL,938.381,69788,46.9
12071,822453.0,Lee County FL,784.513,82544,48.5
12073,297369.0,Leon County FL,666.852,75693,31.0
12075,45260.0,Levy County FL,1118.206,49934,46.9
12077,7603.0,Liberty County FL,835.562,50919,40.7
12079,18198.0,Madison County FL,695.948,51664,43.5
12081,429125.0,Manatee County FL,742.931,83097,48.3
12083,396415.0,Marion County FL,1584.546,62048,48.7
12085,162006.0,Martin County FL,543.464,98131,52.2
12086,2673837.0,Miami-Dade County FL,1897.716,79100,39.9
12087,81708.0,Monroe County FL,983.282,104034,47.7
12089,97899.0,Nassau County FL,648.639,92133,45.3
12091,216482.0,Okaloosa County FL,930.247,82171,36.9
12093,40412.0,Okeechobee County FL,768.908,58238,41.1
12095,1452726.0,Orange County FL,903.429,83706,35.1
12097,422545.0,Osceola County FL,1327.453,66856,35.9
12099,1518477.0,Palm Beach County FL,1969.763,99173,44.8
12101,608794.0,Pasco County FL,746.886,71321,44.5
12103,961739.0,Pinellas County FL,273.799,78424,48.1
12105,787404.0,Polk County FL,1797.837,66810,40.2
12107,74731.0,Putnam County FL,727.622,50838,45.1
12109,306841.0,St. Johns County FL,600.655,113475,43.7
12111,358704.0,St. Lucie County FL,571.926,68673,45.1
12113,198268.0,Santa Rosa County FL,1011.605,84311,39.9
12115,462286.0,Sarasota County FL,555.868,90170,56.1
12117,478772.0,Seminole County FL,309.221,90193,39.2
12119,144970.0,Sumter County FL,546.933,74605,67.4
12121,45411.0,Suwannee County FL,688.552,61690,43.3
12123,21283.0,Taylor County FL,1043.305,50152,42.0
12125,15460.0,Union County FL,243.556,64521,39.3
12127,579192.0,Volusia County FL,1101.032,67025,46.6
12129,35178.0,Wakulla County FL,606.419,73794,40.6
12131,83304.0,Walton County FL,1037.625,83745,44.0
12133,25414.0,Washington County FL,582.803,48972,41.5
13001,18428.0,Appling County GA,507.081,54634,40.3
13003,8183.0,Atkinson County GA,339.382,54979,36.4
13005,11191.0,Bacon County GA,258.576,53187,36.7
13007,2788.0,Baker County GA,341.944,47336,46.1
13009,43635.0,Baldwin County GA,257.844,56958,35.5
13011,19328.0,Banks County GA,232.091,56327,41.1
13013,89299.0,Barrow County GA,160.309,72722,35.7
13015,112816.0,Bartow County GA,459.544,71769,38.1
13017,17069.0,Ben Hill County GA,250.121,43566,39.9
13019,18214.0,Berrien County GA,451.897,49598,39.6
13021,156197.0,Bibb County GA,249.762,63566,36.4
13023,12257.0,Bleckley County GA,215.87,56095,35.8
13025,18183.0,Brantley County GA,442.362,51349,41.1
13027,16253.0,Brooks County GA,493.046,60621,42.0
13029,48225.0,Bryan County GA,435.967,88173,34.6
13031,83059.0,Bulloch County GA,672.809,60741,28.8
13033,24388.0,Burke County GA,826.968,59197,37.4
13035,26649.0,Butts County GA,184.393,72157,38.6
13037,5469.0,Calhoun County GA,280.367,47870,39.6
13039,57013.0,Camden County GA,613.025,76395,32.8
13043,11000.0,Candler County GA,243.044,52898,38.7
13045,124592.0,Carroll County GA,499.076,68005,34.8
13047,68826.0,Catoosa County GA,162.159,70444,40.4
13049,12781.0,Charlton County GA,773.576,52464,41.2
13051,301107.0,Chatham County GA,426.437,80665,35.6
13053,8819.0,Chattahoochee County GA,248.736,64522,24.5
13055,24936.0,Chattooga County GA,313.338,48964,39.4
13057,281278.0,Cherokee County GA,421.674,100628,38.7
13059,129875.0,Clarke County GA,119.2,59404,28.0
13061,2845.0,Clay County GA,195.381,37701,49.8
13063,296564.0,Clayton County GA,141.57,58950,32.5
13065,6662.0,Clinch County GA,800.222,39016,39.9
13067,771952.0,Cobb County GA,339.549,104969,36.7
13069,43172.0,Coffee County GA,575.097,54717,36.3
13071,45762.0,Colquitt County GA,544.153,55000,36.8
13073,162419.0,Columbia County GA,290.09,101299,36.9
13075,17404.0,Cook County GA,227.162,52709,37.3
13077,152882.0,Coweta County GA,440.892,91203,39.0
13079,12140.0,Crawford County GA,324.888,59937,44.4
13081,19708.0,Crisp County GA,272.583,56889,38.5
13083,16081.0,Dade County GA,173.981,61540,42.6
13085,30138.0,Dawson County GA,210.83,90106,43.6
13087,28982.0,Decatur County GA,597.14,56046,37.8
13089,762820.0,DeKalb County GA,267.582,91259,35.8
13091,19802.0,Dodge County GA,495.89,53758,41.8
13093,10572.0,Dooly County GA,391.94,57325,43.2
13095,82966.0,Dougherty County GA,328.689,54662,35.6
13097,147316.0,Douglas County GA,200.067,77559,36.5
13099,10574.0,Early County GA,512.594,46829,39.9
13101,3686.0,Echols County GA,414.894,53541,40.6
13103,69041.0,Effingham County GA,477.7,85885,36.0
13105,19814.0,Elbert County GA,351.055,53908,42.6
13107,22929.0,Emanuel County GA,680.604,50288,36.9
13109,10695.0,Evans County GA,182.853,54026,37.6
13111,25737.0,Fannin County GA,386.723,64930,52.1
13113,122030.0,Fayette County GA,194.342,120612,43.4
13115,99443.0,Floyd County GA,509.911,67957,38.3
13117,267237.0,Forsyth County GA,224.021,128476,38.5
13119,24128.0,Franklin County GA,261.497,59091,41.2
13121,1074634.0,Fulton County GA,526.635,113594,35.5
13123,32407.0,Gilmer County GA,426.54,67610,47.2
13125,2939.0,Glascock County GA,143.74,61176,42.7
13127,85079.0,Glynn County GA,419.753,81578,41.6
13129,58954.0,Gordon County GA,355.808,63076,38.4
13131,26008.0,Grady County GA,454.527,58661,40.3
13133,20139.0,Greene County GA,387.435,89654,50.2
13135,975353.0,Gwinnett County GA,430.383,91502,35.3
13137,47475.0,Habersham County GA,276.74,63866,39.7
13139,212692.0,Hall County GA,392.782,86265,36.7
13141,8387.0,Hancock County GA,471.841,48174,45.6
13143,31337.0,Haralson County GA,282.165,63993,40.4
13145,36276.0,Harris County GA,463.869,99608,42.9
13147,26909.0,Hart County GA,232.394,58702,44.1
13149,11725.0,Heard County GA,296.03,58620,41.9
13151,248364.0,Henry County GA,322.127,85540,36.9
13153,169631.0,Houston County GA,375.541,77239,35.4
13155,9126.0,Irwin County GA,354.343,51912,39.7
13157,83936.0,Jackson County GA,339.663,81860,38.1
13159,15951.0,Jasper County GA,368.165,60275,43.0
13161,14889.0,Jeff Davis County GA,330.74,47619,36.6
13163,15314.0,Jefferson County GA,526.485,47500,40.0
13165,8689.0,Jenkins County GA,347.279,39307,44.3
13167,9242.0,Johnson County GA,303.01,50557,41.8
13169,28472.0,Jones County GA,393.933,66967,40.4
13171,19467.0,Lamar County GA,183.5,58828,37.8
13173,10171.0,Lanier County GA,185.261,50196,35.6
13175,49660.0,Laurens County GA,807.296,56190,38.9
13177,33642.0,Lee County GA,355.784,82953,37.2
13179,68030.0,Liberty County GA,489.801,58338,28.4
13181,7841.0,Lincoln County GA,210.38,60154,47.1
13183,18348.0,Long County GA,400.293,63440,32.9
13185,119739.0,Lowndes County GA,496.066,61180,30.5
13187,34796.0,Lumpkin County GA,282.933,71726,37.0
13189,21713.0,McDuffie County GA,257.461,55341,37.7
13191,11180.0,McIntosh County GA,424.299,61632,49.4
13193,11765.0,Macon County GA,400.641,46927,40.3
13195,31473.0,Madison County GA,282.311,65543,41.1
13197,7449.0,Marion County GA,366.003,55358,44.6
13199,20845.0,Meriwether County GA,501.223,51952,42.3
13201,5807.0,Miller County GA,282.421,57772,43.5
13205,21116.0,Mitchell County GA,512.085,51694,39.0
13207,29427.0,Monroe County GA,395.658,86317,42.9
13209,8655.0,Montgomery County GA,239.523,61661,40.0
13211,21031.0,Morgan County GA,347.349,87406,44.6
13213,40472.0,Murray County GA,344.466,59543,38.2
13215,202616.0,Muscogee County GA,216.385,65942,34.0
13217,117621.0,Newton County GA,272.161,71820,36.4
13219,43588.0,Oconee County GA,184.29,122678,40.4
13221,15469.0,Oglethorpe County GA,439.012,58012,42.4
13223,178421.0,Paulding County GA,312.219,80865,36.0
13225,28562.0,Peach County GA,150.267,63011,37.9
13227,34826.0,Pickens County GA,232.057,81284,45.4
13229,20168.0,Pierce County GA,316.494,59010,39.4
13231,19990.0,Pike County GA,216.086,78604,40.4
13233,43709.0,Polk County GA,310.331,64011,37.0
13235,9984.0,Pulaski County GA,249.031,58868,43.1
13237,22984.0,Putnam County GA,344.639,76143,46.2
13239,2249.0,Quitman County GA,151.237,44571,47.3
13241,17206.0,Rabun County GA,369.993,66194,49.2
